ingredient_id,ingredient_name,Calcium,Calories,Carbohydrates,Fat,Fiber,Iron,Potassium,Saturated Fat,Sodium,Sugar,Vitamin D
1465,Minerals Chicken breasts boneless skinless non-enhanced braised (MIOK) - 17A-02-06-Min,5.0,0.0,0.0,0.0,0.0,0.45,335.0,0.0,40.0,0.0,0.0
1466,Minerals Chicken dark meat lean only drumstick braised enhanced (OK1MI1) - 14B-06-06-Min,14.0,0.0,0.0,0.0,0.0,0.78,229.0,0.0,169.0,0.0,0.0
1467,Minerals Chicken dark meat lean only drumstick braised non-enhanced (AL1CA1) - 14B-06-05-Min,13.0,0.0,0.0,0.0,0.0,1.0,229.0,0.0,106.0,0.0,0.0
1468,Minerals Chicken dark meat lean only drumstick braised non-enhanced (CA2NC1) - 14B-06-02-Min,11.0,0.0,0.0,0.0,0.0,1.05,263.0,0.0,97.0,0.0,0.0
1469,Minerals Chicken dark meat lean only drumstick braised non-enhanced (CO1CT1IN1) - 14B-06-03-Min,12.0,0.0,0.0,0.0,0.0,1.02,235.0,0.0,106.0,0.0,0.0
1470,Minerals Chicken dark meat lean only drumstick braised non-enhanced (FL1MO1NY1) - 14B-06-04-Min,12.0,0.0,0.0,0.0,0.0,0.84,237.0,0.0,106.0,0.0,0.0
1471,Minerals Chicken dark meat lean only drumstick raw enhanced (OK1MI1) - 14B-04-06-Min,11.0,0.0,0.0,0.0,0.0,0.59,223.0,0.0,182.0,0.0,0.0
1472,Minerals Chicken dark meat lean only drumstick raw non-enhanced (AL1CA1) - 14B-04-05-Min,12.0,0.0,0.0,0.0,0.0,0.68,229.0,0.0,111.0,0.0,0.0
1473,Minerals Chicken dark meat lean only drumstick raw non-enhanced (CA2NC1) - 14B-04-02-Min,9.0,0.0,0.0,0.0,0.0,0.69,251.0,0.0,107.0,0.0,0.0
1474,Minerals Chicken dark meat lean only drumstick raw non-enhanced (CO1CT1IN1) - 14B-04-03-Min,10.0,0.0,0.0,0.0,0.0,0.61,236.0,0.0,117.0,0.0,0.0
1475,Minerals Chicken dark meat lean only drumstick raw non-enhanced (FL1MO1NY1) - 14B-04-04-Min,11.0,0.0,0.0,0.0,0.0,0.68,244.0,0.0,115.0,0.0,0.0
1476,Minerals Chicken dark meat lean only drumstick roasted enhanced (OK1MI1) - 14B-05-06-Min,11.0,0.0,0.0,0.0,0.0,0.66,267.0,0.0,182.0,0.0,0.0
1477,Minerals Chicken dark meat lean only drumstick roasted non-enhanced (AL1CA1) - 14B-05-05-Min,13.0,0.0,0.0,0.0,0.0,0.92,274.0,0.0,119.0,0.0,0.0
1478,Minerals Chicken dark meat lean only drumstick roasted non-enhanced (CA2NC1) - 14B-05-02-Min,11.0,0.0,0.0,0.0,0.0,1.02,266.0,0.0,111.0,0.0,0.0
1479,Minerals Chicken dark meat lean only drumstick roasted non-enhanced (CO1CT1IN1) - 14B-05-03-Min,12.0,0.0,0.0,0.0,0.0,1.14,265.0,0.0,122.0,0.0,0.0
1480,Minerals Chicken dark meat lean only drumstick roasted non-enhanced (FL1MO1NY1) - 14B-05-04-Min,11.0,0.0,0.0,0.0,0.0,0.83,256.0,0.0,120.0,0.0,0.0
1481,Minerals Chicken dark meat lean only thigh braised enhanced (OK1MI1) - 14B-09-06-Min,15.0,0.0,0.0,0.0,0.0,0.97,281.0,0.0,210.0,0.0,0.0
1482,Minerals Chicken dark meat lean only thigh braised non-enhanced (AL1CA1) - 14B-09-05-Min,11.0,0.0,0.0,0.0,0.0,1.34,273.0,0.0,80.0,0.0,0.0
1483,Minerals Chicken dark meat lean only thigh braised non-enhanced (CA2NC1) - 14B-09-02-Min,11.0,0.0,0.0,0.0,0.0,0.94,261.0,0.0,72.0,0.0,0.0
1484,Minerals Chicken dark meat lean only thigh braised non-enhanced (CO1CT1) - 14B-09-03-Min,13.0,0.0,0.0,0.0,0.0,1.33,271.0,0.0,74.0,0.0,0.0
1485,Minerals Chicken dark meat lean only thigh braised non-enhanced (FL1MO1NY1) - 14B-09-04-Min,13.0,0.0,0.0,0.0,0.0,1.45,260.0,0.0,81.0,0.0,0.0
1486,Minerals Chicken dark meat lean only thigh raw enhanced (OK1MI1) - 14B-07-06-Min,9.0,0.0,0.0,0.0,0.0,0.62,248.0,0.0,183.0,0.0,0.0
1487,Minerals Chicken dark meat lean only thigh raw non-enhanced (AL1CA1) - 14B-07-05-Min,8.0,0.0,0.0,0.0,0.0,0.92,261.0,0.0,84.0,0.0,0.0
1488,Minerals Chicken dark meat lean only thigh raw non-enhanced (CA2NC1) - 14B-07-02-Min,9.0,0.0,0.0,0.0,0.0,0.76,239.0,0.0,97.0,0.0,0.0
1489,Minerals Chicken dark meat lean only thigh raw non-enhanced (CO1CT1) - 14B-07-03-Min,7.0,0.0,0.0,0.0,0.0,0.72,243.0,0.0,82.0,0.0,0.0
1490,Minerals Chicken dark meat lean only thigh raw non-enhanced (FL1MO1NY1) - 14B-07-04-Min,10.0,0.0,0.0,0.0,0.0,0.79,236.0,0.0,92.0,0.0,0.0
1491,Minerals Chicken dark meat lean only thigh roasted enhanced (OK1MI1) - 14B-08-06-Min,12.0,0.0,0.0,0.0,0.0,0.86,291.0,0.0,217.0,0.0,0.0
1492,Minerals Chicken dark meat lean only thigh roasted non-enhanced (AL1CA1) - 14B-08-05-Min,9.0,0.0,0.0,0.0,0.0,1.06,283.0,0.0,96.0,0.0,0.0
1493,Minerals Chicken dark meat lean only thigh roasted non-enhanced (CA2NC1) - 14B-08-02-Min,10.0,0.0,0.0,0.0,0.0,1.17,268.0,0.0,80.0,0.0,0.0
1494,Minerals Chicken dark meat lean only thigh roasted non-enhanced (CO1CT1) - 14B-08-03-Min,10.0,0.0,0.0,0.0,0.0,1.06,274.0,0.0,85.0,0.0,0.0
1495,Minerals Chicken dark meat lean only thigh roasted non-enhanced (FL1MO1NY1) - 14B-08-04-Min,10.0,0.0,0.0,0.0,0.0,1.04,284.0,0.0,86.0,0.0,0.0
1496,Minerals Chicken skin braised from drumsticks and thighs enhanced (OK1MI1) - 14B-03-06-Min,14.0,0.0,0.0,0.0,0.0,0.65,146.0,0.0,139.0,0.0,0.0
1497,Minerals Chicken skin braised from drumsticks and thighs non-enhanced (AL1CA1) - 14B-03-05-Min,9.0,0.0,0.0,0.0,0.0,1.02,148.0,0.0,62.0,0.0,0.0
1498,Minerals Chicken skin braised from drumsticks and thighs non-enhanced (CA2NC1) - 14B-03-02-Min,10.0,0.0,0.0,0.0,0.0,1.03,156.0,0.0,81.0,0.0,0.0
1499,Minerals Chicken skin braised from drumsticks and thighs non-enhanced (CO1CT1IN1) - 14B-03-03-Min,9.0,0.0,0.0,0.0,0.0,0.92,183.0,0.0,84.0,0.0,0.0
1500,Minerals Chicken skin braised from drumsticks and thighs non-enhanced (FL1MO1NY1) - 14B-03-04-Min,9.0,0.0,0.0,0.0,0.0,1.03,156.0,0.0,72.0,0.0,0.0
1501,Minerals Chicken skin raw from drumsticks and thighs enhanced (OK1MI1) - 14B-01-06-Min,10.0,0.0,0.0,0.0,0.0,0.19,158.0,0.0,118.0,0.0,0.0
1502,Minerals Chicken skin raw from drumsticks and thighs non-enhanced (AL1CA1) - 14B-01-05-Min,6.0,0.0,0.0,0.0,0.0,0.33,119.0,0.0,45.0,0.0,0.0
1503,Minerals Chicken skin raw from drumsticks and thighs non-enhanced (CA2NC1) - 14B-01-02-Min,7.0,0.0,0.0,0.0,0.0,0.47,130.0,0.0,59.0,0.0,0.0
1504,Minerals Chicken skin raw from drumsticks and thighs non-enhanced (CO1CT1IN1) - 14B-01-03-Min,6.0,0.0,0.0,0.0,0.0,0.39,123.0,0.0,47.0,0.0,0.0
1505,Minerals Chicken skin raw from drumsticks and thighs non-enhanced (FL1MO1NY1) - 14B-01-04-Min,6.0,0.0,0.0,0.0,0.0,0.29,104.0,0.0,52.0,0.0,0.0
1506,Minerals Chicken skin roasted from drumsticks and thighs enhanced (OK1MI1) - 14B-02-06-Min,11.0,0.0,0.0,0.0,0.0,1.0,259.0,0.0,111.0,0.0,0.0
1507,Minerals Chicken skin roasted from drumsticks and thighs non-enhanced (AL1CA1) - 14B-02-05-Min,9.0,0.0,0.0,0.0,0.0,0.9,191.0,0.0,77.0,0.0,0.0
1508,Minerals Chicken skin roasted from drumsticks and thighs non-enhanced (CA2NC1) - 14B-02-02-Min,8.0,0.0,0.0,0.0,0.0,1.02,176.0,0.0,92.0,0.0,0.0
1509,Minerals Chicken skin roasted from drumsticks and thighs non-enhanced (CO1CT1IN1) - 14B-02-03-Min,12.0,0.0,0.0,0.0,0.0,0.9,181.0,0.0,74.0,0.0,0.0
1510,Minerals Chicken skin roasted from drumsticks and thighs non-enhanced (FL1MO1NY1) - 14B-02-04-Min,11.0,0.0,0.0,0.0,0.0,0.78,178.0,0.0,98.0,0.0,0.0
1511,Minerals Chinese Restaurant Fried Rice (No Meat) (AL) - NFY1209PS,8.0,0.0,0.0,0.0,0.0,0.35,62.0,0.0,219.0,0.0,0.0
1512,Minerals Chinese Restaurant Fried Rice (No Meat) (CA1) - NFY1209PZ,15.0,0.0,0.0,0.0,0.0,1.03,54.0,0.0,467.0,0.0,0.0
1513,Minerals Chinese Restaurant Fried Rice (No Meat) (CA2) - NFY1209Q6,13.0,0.0,0.0,0.0,0.0,0.23,66.0,0.0,215.0,0.0,0.0
1514,Minerals Chinese Restaurant Fried Rice (No Meat) (CO) - NFY1209QK,16.0,0.0,0.0,0.0,0.0,0.6,102.0,0.0,459.0,0.0,0.0
1515,Minerals Chinese Restaurant Fried Rice (No Meat) (CT) - NFY1209QR,13.0,0.0,0.0,0.0,0.0,0.47,94.0,0.0,329.0,0.0,0.0
1516,Minerals Chinese Restaurant Fried Rice (No Meat) (FL) - NFY1209QY,12.0,0.0,0.0,0.0,0.0,0.47,87.0,0.0,509.0,0.0,0.0
1517,Minerals Chinese Restaurant Fried Rice (No Meat) (IN) - NFY120A4Q,15.0,0.0,0.0,0.0,0.0,0.41,102.0,0.0,278.0,0.0,0.0
1518,Minerals Chinese Restaurant Fried Rice (No Meat) (MI) - NFY1209RC,14.0,0.0,0.0,0.0,0.0,0.37,99.0,0.0,323.0,0.0,0.0
1519,Minerals Chinese Restaurant Fried Rice (No Meat) (MO) - NFY1209R5,10.0,0.0,0.0,0.0,0.0,0.47,47.0,0.0,410.0,0.0,0.0
1520,Minerals Chinese Restaurant Fried Rice (No Meat) (NC) - NFY1209QD,4.0,0.0,0.0,0.0,0.0,0.44,35.0,0.0,320.0,0.0,0.0
1521,Minerals Chinese Restaurant Fried Rice (No Meat) (NY) - NFY1209PL,8.0,0.0,0.0,0.0,0.0,0.51,48.0,0.0,383.0,0.0,0.0
1522,Minerals Chinese Restaurant Fried Rice (No Meat) (OK) - NFY1209RJ,7.0,0.0,0.0,0.0,0.0,0.18,35.0,0.0,424.0,0.0,0.0
1523,Minerals Cottage cheese 2% milkfat BREAKSTONE (ALIN) - NFY120BNE,133.0,0.0,0.0,0.0,0.0,0.14,121.0,0.0,277.0,0.0,0.0
1524,Minerals Cottage cheese 2% milkfat BREAKSTONE (CTNC) - NFY120BN4,120.0,0.0,0.0,0.0,0.0,0.12,112.0,0.0,270.0,0.0,0.0
1525,Minerals Cottage cheese 2% milkfat BREAKSTONE (FL) - NFY120BNU,123.0,0.0,0.0,0.0,0.0,0.17,136.0,0.0,276.0,0.0,0.0
1526,Minerals Cottage cheese 2% milkfat BREAKSTONE (MIOK) - NFY120BO5,137.0,0.0,0.0,0.0,0.0,0.21,125.0,0.0,267.0,0.0,0.0
1527,Minerals Cottage cheese 2% milkfat DAISY (CA1CO) - NFY120BML,76.0,0.0,0.0,0.0,0.0,0.13,101.0,0.0,360.0,0.0,0.0
1528,Minerals Cottage cheese 2% milkfat DAISY (FLIN) - NFY120BRM,96.0,0.0,0.0,0.0,0.0,0.2,124.0,0.0,420.0,0.0,0.0
1529,Minerals Cottage cheese 2% milkfat DAISY (MINY) - NFY120BQ1,81.0,0.0,0.0,0.0,0.0,0.1,103.0,0.0,346.0,0.0,0.0
1530,Minerals Cottage cheese 2% milkfat DAISY (MOCT) - NFY120BPE,76.0,0.0,0.0,0.0,0.0,0.1,103.0,0.0,345.0,0.0,0.0
1531,Minerals Cottage cheese 2% milkfat KNUDSEN (CA1CA2) - NFY120BOW,131.0,0.0,0.0,0.0,0.0,0.14,146.0,0.0,331.0,0.0,0.0
1532,Minerals Cottage cheese 2% milkfat store brand/other brand FRIENDSHIP & HORIZON ORGANIC (FLIN) - NFY120BPT,103.0,0.0,0.0,0.0,0.0,0.12,91.0,0.0,305.0,0.0,0.0
1533,Minerals Cottage cheese 2% milkfat store brand/other brand FRIENDSHIP ALL NATURAL & HYVEE (MONY) - NFY120BQH,91.0,0.0,0.0,0.0,0.0,0.15,109.0,0.0,306.0,0.0,0.0
1534,Minerals Cottage cheese 2% milkfat store brand/other brand HY VEE & DAISY (CA2MO) - NFY120BMB,76.0,0.0,0.0,0.0,0.0,0.1,108.0,0.0,351.0,0.0,0.0
1535,Minerals Cottage cheese 2% milkfat store brand/other brand KING SOOPERS & KRAFT (COCT) - NFY120BR5,80.0,0.0,0.0,0.0,0.0,0.1,148.0,0.0,300.0,0.0,0.0
1536,Minerals Cottage cheese 2% milkfat store brand/other brand KRAFT SIMPLY & MEADOW GOLD VIVA (ALCO) - NFY120BON,84.0,0.0,0.0,0.0,0.0,0.1,159.0,0.0,319.0,0.0,0.0
1537,Minerals Cottage cheese 2% milkfat store brand/other brand KROGER & SAFEWAY (CA1MI) - NFY120BQP,168.0,0.0,0.0,0.0,0.0,0.1,143.0,0.0,334.0,0.0,0.0
1538,Minerals Cottage cheese 2% milkfat store brand/other brand SUNNYSIDE FARMS & DAISY (CA2NC) - NFY120BRT,79.0,0.0,0.0,0.0,0.0,0.11,99.0,0.0,331.0,0.0,0.0
1539,Minerals Greek yogurt CHOBANI PLAIN NON-FAT (AL1CA1) - NFY091105,108.0,0.0,0.0,0.0,0.0,0.08,140.0,0.0,35.0,0.0,0.0
1540,Minerals Greek yogurt CHOBANI PLAIN NON-FAT (CA2NC1) - NFY09110Q,110.0,0.0,0.0,0.0,0.0,0.08,140.0,0.0,36.0,0.0,0.0
1541,Minerals Greek yogurt CHOBANI PLAIN NON-FAT (CO1CT1) - NFY09110Z,112.0,0.0,0.0,0.0,0.0,0.07,142.0,0.0,37.0,0.0,0.0
1542,Minerals Greek yogurt CHOBANI PLAIN NON-FAT (FL1MO1) - NFY09111F,109.0,0.0,0.0,0.0,0.0,0.06,141.0,0.0,36.0,0.0,0.0
1543,Minerals Greek yogurt CHOBANI PLAIN NON-FAT (MI1OK1) - NFY09111P,109.0,0.0,0.0,0.0,0.0,0.07,141.0,0.0,35.0,0.0,0.0
1544,Minerals Greek yogurt CHOBANI PLAIN NON-FAT (NY1) - NFY0910ZW,110.0,0.0,0.0,0.0,0.0,0.08,143.0,0.0,34.0,0.0,0.0
1545,Minerals Greek yogurt DANNON OIKOS PLAIN NON-FAT (AL1CA1) - NFY09114S,111.0,0.0,0.0,0.0,0.0,0.07,136.0,0.0,39.0,0.0,0.0
1546,Minerals Greek yogurt DANNON OIKOS PLAIN NON-FAT (CA2NC1) - NFY09115A,110.0,0.0,0.0,0.0,0.0,0.11,145.0,0.0,34.0,0.0,0.0
1547,Minerals Greek yogurt DANNON OIKOS PLAIN NON-FAT (CO1CT1) - NFY09115J,110.0,0.0,0.0,0.0,0.0,0.08,145.0,0.0,37.0,0.0,0.0
1548,Minerals Greek yogurt DANNON OIKOS PLAIN NON-FAT (FL1MO1) - NFY09116A,110.0,0.0,0.0,0.0,0.0,0.07,142.0,0.0,34.0,0.0,0.0
1549,Minerals Greek yogurt DANNON OIKOS PLAIN NON-FAT (IN1NY1) - NFY09114J,110.0,0.0,0.0,0.0,0.0,0.07,143.0,0.0,35.0,0.0,0.0
1550,Minerals Greek yogurt DANNON OIKOS PLAIN NON-FAT (MI1) - NFY091160,111.0,0.0,0.0,0.0,0.0,0.07,144.0,0.0,34.0,0.0,0.0
1551,Minerals Greek yogurt FAGE PLAIN NONFAT (AL1CA1) - NFY09112I,111.0,0.0,0.0,0.0,0.0,0.04,141.0,0.0,34.0,0.0,0.0
1552,Minerals Greek yogurt FAGE PLAIN NONFAT (CA2NC1) - NFY09113Z,112.0,0.0,0.0,0.0,0.0,0.04,141.0,0.0,38.0,0.0,0.0
1553,Minerals Greek yogurt FAGE PLAIN NONFAT (CO1CT1) - NFY091139,110.0,0.0,0.0,0.0,0.0,0.04,137.0,0.0,33.0,0.0,0.0
1554,Minerals Greek yogurt FAGE PLAIN NONFAT (FL1) - NFY09113P,111.0,0.0,0.0,0.0,0.0,0.1,132.0,0.0,39.0,0.0,0.0
1555,Minerals Greek yogurt FAGE PLAIN NONFAT (IN1NY1) - NFY091129,112.0,0.0,0.0,0.0,0.0,0.05,141.0,0.0,34.0,0.0,0.0
1556,Minerals Greek yogurt FAGE PLAIN NONFAT (OK1) - NFY091130,115.0,0.0,0.0,0.0,0.0,0.09,142.0,0.0,35.0,0.0,0.0
1557,Minerals Ground turkey 93% lean 7% fat pan-broiled crumbles (AL1CA1MI1),25.0,0.0,0.0,0.0,0.0,1.76,347.0,0.0,106.0,0.0,0.0
1558,Minerals Ground turkey 93% lean 7% fat pan-broiled crumbles (CA2NC1),36.0,0.0,0.0,0.0,0.0,1.35,292.0,0.0,86.0,0.0,0.0
1559,Minerals Ground turkey 93% lean 7% fat pan-broiled crumbles (CO1CT1IN1),37.0,0.0,0.0,0.0,0.0,1.58,293.0,0.0,82.0,0.0,0.0
1560,Minerals Ground turkey 93% lean 7% fat pan-broiled crumbles (FL1MO1NY1),26.0,0.0,0.0,0.0,0.0,1.53,282.0,0.0,87.0,0.0,0.0
1561,Minerals Ground turkey 93% lean 7% fat patties broiled (AL1CA1MI1) ,22.0,0.0,0.0,0.0,0.0,1.36,244.0,0.0,84.0,0.0,0.0
1562,Minerals Ground turkey 93% lean 7% fat patties broiled (CA2NC1) ,36.0,0.0,0.0,0.0,0.0,2.36,253.0,0.0,102.0,0.0,0.0
1563,Minerals Ground turkey 93% lean 7% fat patties broiled (CO1CT1IN1) ,31.0,0.0,0.0,0.0,0.0,1.5,250.0,0.0,92.0,0.0,0.0
1564,Minerals Ground turkey 93% lean 7% fat patties broiled (FL1MO1NY1) ,29.0,0.0,0.0,0.0,0.0,1.68,240.0,0.0,85.0,0.0,0.0
1565,Minerals Ground turkey 93% lean 7% fat raw (AL1CA1MI1) ,16.0,0.0,0.0,0.0,0.0,1.15,225.0,0.0,65.0,0.0,0.0
1566,Minerals Ground turkey 93% lean 7% fat raw (CA2NC1) ,26.0,0.0,0.0,0.0,0.0,1.1,207.0,0.0,73.0,0.0,0.0
1567,Minerals Ground turkey 93% lean 7% fat raw (CO1CT1IN1) ,24.0,0.0,0.0,0.0,0.0,1.16,214.0,0.0,68.0,0.0,0.0
1568,Minerals Ground turkey 93% lean 7% fat raw (FL1MO1NY1) ,17.0,0.0,0.0,0.0,0.0,1.26,206.0,0.0,72.0,0.0,0.0
1569,Minerals Haddock raw (AL) - NFY060COK,13.0,0.0,0.0,0.0,0.0,0.16,360.0,0.0,78.0,0.0,0.0
1570,Minerals Haddock raw (CO) - NFY060CM2,5.0,0.0,0.0,0.0,0.0,0.12,292.0,0.0,120.0,0.0,0.0
1571,Minerals Haddock raw (CT) - NFY060CMH,13.0,0.0,0.0,0.0,0.0,0.15,342.0,0.0,131.0,0.0,0.0
1572,Minerals Haddock raw (FL) - NFY060CNB,8.0,0.0,0.0,0.0,0.0,0.15,352.0,0.0,76.0,0.0,0.0
1573,Minerals Haddock raw (IN) - NFY060CMW,8.0,0.0,0.0,0.0,0.0,0.23,192.0,0.0,367.0,0.0,0.0
1574,Minerals Haddock raw (MI) - NFY060CPE,15.0,0.0,0.0,0.0,0.0,0.18,219.0,0.0,374.0,0.0,0.0
1575,Minerals Haddock raw (NC) - NFY060CL8,13.0,0.0,0.0,0.0,0.0,0.19,214.0,0.0,452.0,0.0,0.0
1576,Minerals Haddock raw (NY) - NFY060CO5,13.0,0.0,0.0,0.0,0.0,0.16,320.0,0.0,106.0,0.0,0.0
1577,Minerals Mozzarella cheese low-moisture part-skim KRAFT (CA1) - NFY120DIC,862.0,0.0,0.0,0.0,0.0,0.19,110.0,0.0,549.0,0.0,0.0
1578,Minerals Mozzarella cheese low-moisture part-skim KRAFT (CA2NC) - NFY120DJ8,780.0,0.0,0.0,0.0,0.0,0.28,91.0,0.0,639.0,0.0,0.0
1579,Minerals Mozzarella cheese low-moisture part-skim KRAFT (FLMO) - NFY120DJI,788.0,0.0,0.0,0.0,0.0,0.36,91.0,0.0,679.0,0.0,0.0
1580,Minerals Mozzarella cheese low-moisture part-skim KRAFT (INNY) - NFY120DIO,773.0,0.0,0.0,0.0,0.0,0.21,106.0,0.0,658.0,0.0,0.0
1581,Minerals Mozzarella cheese low-moisture part-skim KRAFT (MIOK) - NFY120DK8,683.0,0.0,0.0,0.0,0.0,0.25,62.0,0.0,663.0,0.0,0.0
1582,Minerals Mozzarella cheese low-moisture part-skim SARGENTO (ALCA1) - NFY120DGA,638.0,0.0,0.0,0.0,0.0,0.19,121.0,0.0,711.0,0.0,0.0
1583,Minerals Mozzarella cheese low-moisture part-skim SARGENTO (CA2NC) - NFY120DGT,679.0,0.0,0.0,0.0,0.0,0.32,125.0,0.0,751.0,0.0,0.0
1584,Minerals Mozzarella cheese low-moisture part-skim SARGENTO (COCT) - NFY120DH3,705.0,0.0,0.0,0.0,0.0,0.16,127.0,0.0,780.0,0.0,0.0
1585,Minerals Mozzarella cheese low-moisture part-skim SARGENTO (FLMO) - NFY120DHV,669.0,0.0,0.0,0.0,0.0,0.19,144.0,0.0,587.0,0.0,0.0
1586,Minerals Mozzarella cheese low-moisture part-skim SARGENTO (INNY) - NFY120E86,684.0,0.0,0.0,0.0,0.0,0.19,150.0,0.0,782.0,0.0,0.0
1587,Minerals Mozzarella cheese low-moisture part-skim SARGENTO (MI) - NFY120DHK,743.0,0.0,0.0,0.0,0.0,0.22,147.0,0.0,677.0,0.0,0.0
1588,Minerals Mozzarella cheese low-moisture part-skim store brand AMERICAS CHOICE (NY) - NFY120DKP,698.0,0.0,0.0,0.0,0.0,0.43,163.0,0.0,799.0,0.0,0.0
1589,Minerals Mozzarella cheese low-moisture part-skim store brand GREAT VALUE & SHOP RITE (ALCT) - NFY120DLR,653.0,0.0,0.0,0.0,0.0,0.17,140.0,0.0,616.0,0.0,0.0
1590,Minerals Mozzarella cheese low-moisture part-skim store brand HYVEE & PUBLIX (FLMO) - NFY120DM6,709.0,0.0,0.0,0.0,0.0,0.21,151.0,0.0,728.0,0.0,0.0
1591,Minerals Mozzarella cheese low-moisture part-skim store brand KROGER (MIIN) - NFY120DMF,790.0,0.0,0.0,0.0,0.0,0.18,112.0,0.0,681.0,0.0,0.0
1592,Minerals Mozzarella cheese low-moisture part-skim store brand LUCERNE (CA1CO) - NFY120DKZ,701.0,0.0,0.0,0.0,0.0,0.24,136.0,0.0,720.0,0.0,0.0
1593,Minerals Mozzarella cheese low-moisture part-skim store brand MY ESSENTIALS & SUNNYSIDE FARMS (CA2NC) - NFY120DLI,675.0,0.0,0.0,0.0,0.0,0.21,120.0,0.0,653.0,0.0,0.0
1594,Minerals Mozzarella cheese low-moisture part-skim store brand/other brand CRYSTAL FARMS & KROGER (COCT) - NFY120DJX,761.0,0.0,0.0,0.0,0.0,0.17,111.0,0.0,592.0,0.0,0.0
1595,Minerals Mustard yellow FRENCHS CLASSIC (ALCA1) - NFY120HYI,61.0,0.0,0.0,0.0,0.0,1.63,184.0,0.0,1040.0,0.0,0.0
1596,Minerals Mustard yellow FRENCHS CLASSIC (CA2NC) - NFY120HZ3,62.0,0.0,0.0,0.0,0.0,1.8,184.0,0.0,1050.0,0.0,0.0
1597,Minerals Mustard yellow FRENCHS CLASSIC (COCT) - NFY120HZC,62.0,0.0,0.0,0.0,0.0,1.71,134.0,0.0,1050.0,0.0,0.0
1598,Minerals Mustard yellow FRENCHS CLASSIC (FLMO) - NFY120HZS,61.0,0.0,0.0,0.0,0.0,1.64,135.0,0.0,1130.0,0.0,0.0
1599,Minerals Mustard yellow FRENCHS CLASSIC (INNY) - NFY120HY8,61.0,0.0,0.0,0.0,0.0,1.7,142.0,0.0,1020.0,0.0,0.0
1600,Minerals Mustard yellow FRENCHS CLASSIC (MIOK) - NFY120I00,60.0,0.0,0.0,0.0,0.0,1.56,172.0,0.0,1080.0,0.0,0.0
1601,Minerals Mustard yellow store brand AMERICAS CHOICE YELLOW MUSTARD & SHOP RITE YELLOW MUSTARD (NYCT1) - NFY120I0L,63.0,0.0,0.0,0.0,0.0,1.41,178.0,0.0,1160.0,0.0,0.0
1602,Minerals Mustard yellow store brand GREAT VALUE & GREAT VALUE (AL1OK1) - NFY120I0T,65.0,0.0,0.0,0.0,0.0,1.77,150.0,0.0,1260.0,0.0,0.0
1603,Minerals Mustard yellow store brand HY VEE YELLOW MUSTARD & PUBLIX YELLOW MUSTARD (MO1FL) - NFY120I1W,68.0,0.0,0.0,0.0,0.0,1.48,133.0,0.0,1270.0,0.0,0.0
1604,Minerals Mustard yellow store brand KROGER & KROGER (IN1MI1) - NFY120I22,66.0,0.0,0.0,0.0,0.0,1.63,142.0,0.0,1000.0,0.0,0.0
1605,Minerals Mustard yellow store brand MY ESSENTIALS YELLOW MUSTARD & SUNNY SELECT YELLOW MUSTARD (NC1CA2) - NFY120I1C,61.0,0.0,0.0,0.0,0.0,1.31,140.0,0.0,1180.0,0.0,0.0
1606,Minerals Mustard yellow store brand SAFEWAY & SAFEWAY (CA1CO1) - NFY120I1I,64.0,0.0,0.0,0.0,0.0,1.5,151.0,0.0,1050.0,0.0,0.0
1607,Minerals Oil coconut BETTER BODY ORGANIC (CA2) - NFY120PDE,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
1608,Minerals Oil coconut LOU ANA (COCT) - NFY120PD4,1.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
1609,Minerals Oil coconut LOU ANA (FLMO) - NFY120PDZ,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
1610,Minerals Oil coconut LOU ANA (MIOK) - NFY120PE7,1.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
1611,Minerals Onion rings frozen ALEXIA (ALOK) - NFY12066I,22.0,0.0,0.0,0.0,0.0,0.83,151.0,0.0,305.0,0.0,0.0
1612,Minerals Onion rings frozen ALEXIA (CA2NC) - NFY120674,26.0,0.0,0.0,0.0,0.0,0.89,172.0,0.0,351.0,0.0,0.0
1613,Minerals Onion rings frozen ALEXIA (COCT) - NFY12067D,26.0,0.0,0.0,0.0,0.0,0.79,144.0,0.0,272.0,0.0,0.0
1614,Minerals Onion rings frozen ALEXIA (FLMO) - NFY120687,22.0,0.0,0.0,0.0,0.0,0.9,158.0,0.0,321.0,0.0,0.0
1615,Minerals Onion rings frozen ALEXIA (INNY) - NFY120669,23.0,0.0,0.0,0.0,0.0,0.81,151.0,0.0,282.0,0.0,0.0
1616,Minerals Onion rings frozen ORE-IDA (CA1CT) - NFY12068Z,22.0,0.0,0.0,0.0,0.0,1.53,114.0,0.0,476.0,0.0,0.0
1617,Minerals Onion rings frozen ORE-IDA (CA2NC) - NFY12069J,21.0,0.0,0.0,0.0,0.0,1.39,126.0,0.0,542.0,0.0,0.0
1618,Minerals Onion rings frozen ORE-IDA (FLMO) - NFY1206AC,20.0,0.0,0.0,0.0,0.0,1.49,110.0,0.0,552.0,0.0,0.0
